713363583,High Frequency,Low Monetary,NULL
713364783,High Frequency,High Monetary,Potential Churn Risk
713366583,Low Frequency,Low Monetary,NULL
713367858,High Frequency,High Monetary,Best Customers
713368833,Low Frequency,Low Monetary,NULL
713370033,Low Frequency,Low Monetary,NULL
713371233,Low Frequency,Low Monetary,At Risk Customers
713372583,High Frequency,Low Monetary,NULL
713373708,Low Frequency,Low Monetary,NULL
713374533,High Frequency,Low Monetary,Loyal Customers
713375658,High Frequency,Low Monetary,NULL
713378133,Low Frequency,Low Monetary,NULL
713379258,High Frequency,High Monetary,Best Customers
713380308,High Frequency,Low Monetary,Loyal Customers
713381433,Low Frequency,Low Monetary,At Risk Customers
713382558,High Frequency,Low Monetary,Loyal Customers
713384508,High Frequency,Low Monetary,NULL
713388108,Low Frequency,Low Monetary,NULL
713389233,Low Frequency,Low Monetary,NULL
713390433,High Frequency,High Monetary,Potential Churn Risk
713394858,Low Frequency,High Monetary,NULL
713396358,High Frequency,High Monetary,Potential Churn Risk
713398158,High Frequency,High Monetary,Potential Churn Risk
713399583,High Frequency,High Monetary,Best Customers
713401758,High Frequency,High Monetary,Best Customers
713405133,High Frequency,High Monetary,Best Customers
713407458,High Frequency,Low Monetary,Loyal Customers
713412558,High Frequency,Low Monetary,NULL
713413758,Low Frequency,Low Monetary,At Risk Customers
713416233,Low Frequency,Low Monetary,At Risk Customers
713417433,High Frequency,High Monetary,Potential Churn Risk
713418558,High Frequency,Low Monetary,Loyal Customers
713419908,High Frequency,High Monetary,Best Customers
713422083,Low Frequency,Low Monetary,NULL
713424108,Low Frequency,Low Monetary,At Risk Customers
713425383,Low Frequency,High Monetary,Big Spenders
713426358,Low Frequency,Low Monetary,NULL
713428833,High Frequency,High Monetary,Potential Churn Risk
713431008,High Frequency,Low Monetary,Loyal Customers
713432508,High Frequency,High Monetary,Best Customers
713435058,High Frequency,High Monetary,Best Customers
713436183,High Frequency,High Monetary,Potential Churn Risk
713437008,Low Frequency,High Monetary,NULL
713438358,Low Frequency,Low Monetary,At Risk Customers
713440833,High Frequency,Low Monetary,Loyal Customers
713441958,Low Frequency,Low Monetary,NULL
713442933,High Frequency,High Monetary,Potential Churn Risk
713444058,Low Frequency,Low Monetary,At Risk Customers
713445183,Low Frequency,Low Monetary,At Risk Customers
713446083,High Frequency,Low Monetary,Loyal Customers
713447583,Low Frequency,High Monetary,Big Spenders
713451408,High Frequency,Low Monetary,Loyal Customers
713452533,Low Frequency,Low Monetary,At Risk Customers
713453733,High Frequency,Low Monetary,Loyal Customers
713455233,High Frequency,Low Monetary,Loyal Customers
713456583,High Frequency,Low Monetary,Loyal Customers
713460258,High Frequency,High Monetary,Best Customers
713461533,High Frequency,Low Monetary,Loyal Customers
713462508,High Frequency,High Monetary,Best Customers
713463708,Low Frequency,Low Monetary,At Risk Customers
713464983,High Frequency,Low Monetary,Loyal Customers
713466033,Low Frequency,Low Monetary,NULL
713469333,Low Frequency,Low Monetary,At Risk Customers
713474733,Low Frequency,Low Monetary,At Risk Customers
713475633,High Frequency,High Monetary,Potential Churn Risk
713476758,High Frequency,Low Monetary,NULL
713480583,Low Frequency,Low Monetary,NULL
713482608,High Frequency,Low Monetary,NULL
713484483,Low Frequency,Low Monetary,At Risk Customers
713486583,High Frequency,High Monetary,Potential Churn Risk
713487633,High Frequency,High Monetary,Potential Churn Risk
713489358,High Frequency,Low Monetary,Loyal Customers
713490483,Low Frequency,Low Monetary,NULL
713492583,Low Frequency,Low Monetary,At Risk Customers
713497983,Low Frequency,Low Monetary,NULL
713499408,High Frequency,Low Monetary,NULL
713503983,High Frequency,Low Monetary,Loyal Customers
713508333,High Frequency,High Monetary,Potential Churn Risk
713509908,High Frequency,High Monetary,Potential Churn Risk
713511108,Low Frequency,Low Monetary,NULL
713512308,Low Frequency,Low Monetary,NULL
713514633,High Frequency,High Monetary,Best Customers
713516433,High Frequency,Low Monetary,Loyal Customers
713519508,High Frequency,High Monetary,Best Customers
713520858,High Frequency,High Monetary,Best Customers
713522058,Low Frequency,Low Monetary,At Risk Customers
713526258,Low Frequency,Low Monetary,NULL
713529858,High Frequency,Low Monetary,NULL
713530833,Low Frequency,Low Monetary,NULL
713531808,High Frequency,High Monetary,Potential Churn Risk
713532858,High Frequency,Low Monetary,Loyal Customers
713533983,Low Frequency,Low Monetary,NULL
713535033,High Frequency,Low Monetary,Loyal Customers
713536158,Low Frequency,Low Monetary,NULL
713537733,High Frequency,High Monetary,Best Customers
713539833,Low Frequency,Low Monetary,NULL
713541033,High Frequency,High Monetary,Potential Churn Risk
713542008,High Frequency,Low Monetary,Loyal Customers
713542908,High Frequency,High Monetary,Potential Churn Risk
713546883,High Frequency,High Monetary,Potential Churn Risk
713548158,Low Frequency,Low Monetary,NULL
713550483,High Frequency,High Monetary,Potential Churn Risk
713552958,High Frequency,High Monetary,Potential Churn Risk
713555133,Low Frequency,Low Monetary,NULL
713556033,Low Frequency,Low Monetary,At Risk Customers
713557533,High Frequency,Low Monetary,NULL
713560758,High Frequency,High Monetary,Best Customers
713563383,High Frequency,Low Monetary,Loyal Customers
713564208,Low Frequency,Low Monetary,At Risk Customers
713567958,High Frequency,Low Monetary,Loyal Customers
713569158,Low Frequency,Low Monetary,At Risk Customers
713571258,Low Frequency,Low Monetary,At Risk Customers
713572683,Low Frequency,Low Monetary,At Risk Customers
713573508,Low Frequency,Low Monetary,At Risk Customers
713574708,High Frequency,Low Monetary,NULL
713577483,Low Frequency,Low Monetary,At Risk Customers
713578608,High Frequency,Low Monetary,Loyal Customers
713579733,High Frequency,Low Monetary,NULL
713580633,Low Frequency,Low Monetary,At Risk Customers
713583408,Low Frequency,Low Monetary,NULL
713585958,Low Frequency,Low Monetary,NULL
713586858,High Frequency,Low Monetary,NULL
713588958,High Frequency,Low Monetary,NULL
713590158,Low Frequency,Low Monetary,At Risk Customers
713591283,High Frequency,Low Monetary,NULL
713592408,High Frequency,Low Monetary,NULL
713593683,Low Frequency,Low Monetary,At Risk Customers
713594883,Low Frequency,Low Monetary,At Risk Customers
713597658,Low Frequency,Low Monetary,At Risk Customers
713600958,High Frequency,Low Monetary,Loyal Customers
713605908,High Frequency,Low Monetary,Loyal Customers
713607108,Low Frequency,High Monetary,NULL
713608383,Low Frequency,Low Monetary,NULL
713610033,Low Frequency,Low Monetary,NULL
713610933,High Frequency,Low Monetary,NULL
713613258,High Frequency,High Monetary,Best Customers
713617608,High Frequency,Low Monetary,NULL
713620308,Low Frequency,Low Monetary,At Risk Customers
713625483,Low Frequency,Low Monetary,NULL
713629533,High Frequency,Low Monetary,Loyal Customers
713630733,Low Frequency,Low Monetary,At Risk Customers
713632983,High Frequency,High Monetary,Potential Churn Risk
713634108,High Frequency,Low Monetary,Loyal Customers
713637783,Low Frequency,Low Monetary,At Risk Customers
713639058,Low Frequency,Low Monetary,At Risk Customers
713639958,Low Frequency,Low Monetary,NULL
713641233,High Frequency,Low Monetary,NULL
713642133,Low Frequency,High Monetary,NULL
713643858,Low Frequency,Low Monetary,NULL
713644758,High Frequency,Low Monetary,Loyal Customers
713645883,High Frequency,High Monetary,Potential Churn Risk
713647083,High Frequency,Low Monetary,Loyal Customers
713648208,High Frequency,High Monetary,Potential Churn Risk
713650683,Low Frequency,Low Monetary,NULL
713652783,High Frequency,High Monetary,Best Customers
713653983,High Frequency,Low Monetary,NULL
713655108,High Frequency,High Monetary,Best Customers
713656308,High Frequency,Low Monetary,Loyal Customers
713657733,High Frequency,Low Monetary,Loyal Customers
713661933,High Frequency,High Monetary,Potential Churn Risk
713663508,Low Frequency,Low Monetary,NULL
713664258,High Frequency,High Monetary,Best Customers
713666058,High Frequency,Low Monetary,Loyal Customers
713668158,High Frequency,High Monetary,Best Customers
713670333,Low Frequency,Low Monetary,NULL
713671158,High Frequency,High Monetary,Potential Churn Risk
713672208,High Frequency,Low Monetary,NULL
713675658,High Frequency,High Monetary,Potential Churn Risk
713677158,Low Frequency,Low Monetary,At Risk Customers
713679633,Low Frequency,Low Monetary,At Risk Customers
713681433,High Frequency,High Monetary,Best Customers
713682708,Low Frequency,Low Monetary,NULL
713685033,Low Frequency,Low Monetary,At Risk Customers
713686008,High Frequency,High Monetary,Potential Churn Risk
713687508,High Frequency,Low Monetary,Loyal Customers
713688933,High Frequency,High Monetary,Potential Churn Risk
713691633,High Frequency,High Monetary,Best Customers
713692683,High Frequency,Low Monetary,NULL
713693958,Low Frequency,Low Monetary,At Risk Customers
713695158,High Frequency,High Monetary,Best Customers
713696808,Low Frequency,Low Monetary,NULL
713697933,High Frequency,High Monetary,Best Customers
713700258,High Frequency,High Monetary,Best Customers
713701533,High Frequency,Low Monetary,Loyal Customers
713705358,High Frequency,High Monetary,Potential Churn Risk
713706258,Low Frequency,High Monetary,Big Spenders
713708358,High Frequency,High Monetary,Best Customers
713709258,High Frequency,High Monetary,Potential Churn Risk
713710383,Low Frequency,Low Monetary,At Risk Customers
713713983,High Frequency,High Monetary,Potential Churn Risk
713717283,Low Frequency,Low Monetary,At Risk Customers
713718558,Low Frequency,Low Monetary,NULL
713722608,Low Frequency,Low Monetary,At Risk Customers
713723433,High Frequency,Low Monetary,Loyal Customers
713725683,High Frequency,Low Monetary,NULL
713726958,Low Frequency,Low Monetary,At Risk Customers
713730108,High Frequency,High Monetary,Best Customers
713730933,Low Frequency,Low Monetary,NULL
713732883,High Frequency,High Monetary,Best Customers
713733633,High Frequency,High Monetary,Best Customers
713734758,Low Frequency,Low Monetary,At Risk Customers
713735508,Low Frequency,Low Monetary,At Risk Customers
713736333,Low Frequency,Low Monetary,NULL
713738883,Low Frequency,Low Monetary,NULL
713739708,High Frequency,High Monetary,Best Customers
713740533,Low Frequency,Low Monetary,At Risk Customers
713741358,Low Frequency,Low Monetary,At Risk Customers
713743158,Low Frequency,Low Monetary,NULL
713744058,High Frequency,High Monetary,Best Customers
713745783,Low Frequency,Low Monetary,NULL
713746608,High Frequency,Low Monetary,Loyal Customers
713747733,Low Frequency,Low Monetary,NULL
713748708,Low Frequency,Low Monetary,NULL
713750583,Low Frequency,Low Monetary,NULL
713755458,Low Frequency,High Monetary,Big Spenders
713756508,Low Frequency,Low Monetary,NULL
713757633,Low Frequency,Low Monetary,NULL
713758758,High Frequency,High Monetary,Best Customers
713759583,High Frequency,High Monetary,Best Customers
713761608,High Frequency,High Monetary,Potential Churn Risk
713763633,Low Frequency,Low Monetary,NULL
713764458,High Frequency,Low Monetary,Loyal Customers
713766183,High Frequency,Low Monetary,Loyal Customers
713767383,Low Frequency,Low Monetary,At Risk Customers
713768358,High Frequency,High Monetary,Potential Churn Risk
713769258,Low Frequency,Low Monetary,At Risk Customers
713770383,High Frequency,Low Monetary,NULL
713772333,Low Frequency,Low Monetary,At Risk Customers
713773458,Low Frequency,Low Monetary,NULL
713777883,Low Frequency,Low Monetary,NULL
713779908,Low Frequency,Low Monetary,NULL
713782608,High Frequency,High Monetary,Best Customers
713784558,High Frequency,High Monetary,Best Customers
713785608,Low Frequency,High Monetary,Big Spenders
713786508,Low Frequency,Low Monetary,NULL
713787333,High Frequency,High Monetary,Best Customers
713788083,Low Frequency,Low Monetary,NULL
713789883,High Frequency,High Monetary,Best Customers
713790708,Low Frequency,Low Monetary,NULL
713792583,High Frequency,High Monetary,Best Customers
713796033,Low Frequency,Low Monetary,NULL
713798958,High Frequency,High Monetary,Best Customers
713800158,Low Frequency,Low Monetary,NULL
713803158,High Frequency,High Monetary,Potential Churn Risk
713804058,High Frequency,High Monetary,Best Customers
713804883,Low Frequency,Low Monetary,NULL
713808633,High Frequency,High Monetary,Potential Churn Risk
713809833,High Frequency,High Monetary,Potential Churn Risk
713810658,High Frequency,High Monetary,Best Customers
713814408,High Frequency,Low Monetary,Loyal Customers
713815383,Low Frequency,Low Monetary,NULL
713818158,Low Frequency,High Monetary,Big Spenders
713819283,Low Frequency,Low Monetary,NULL
713822208,Low Frequency,Low Monetary,At Risk Customers
713823033,Low Frequency,Low Monetary,At Risk Customers
713824983,High Frequency,High Monetary,Potential Churn Risk
713826183,Low Frequency,Low Monetary,At Risk Customers
713827383,Low Frequency,Low Monetary,NULL
713828208,Low Frequency,Low Monetary,NULL
713830233,Low Frequency,Low Monetary,NULL
713833233,High Frequency,High Monetary,Potential Churn Risk
713834358,Low Frequency,Low Monetary,At Risk Customers
713835258,Low Frequency,Low Monetary,NULL
713837058,Low Frequency,Low Monetary,NULL
713843283,Low Frequency,Low Monetary,At Risk Customers
713845083,Low Frequency,Low Monetary,NULL
713847858,Low Frequency,Low Monetary,NULL
713850783,High Frequency,High Monetary,Best Customers
713852958,High Frequency,Low Monetary,Loyal Customers
713853858,Low Frequency,Low Monetary,At Risk Customers
713854608,Low Frequency,Low Monetary,NULL
713856708,High Frequency,Low Monetary,Loyal Customers
713857758,Low Frequency,Low Monetary,NULL
713858733,High Frequency,Low Monetary,Loyal Customers
713861733,High Frequency,Low Monetary,Loyal Customers
713865333,Low Frequency,Low Monetary,NULL
713866308,High Frequency,Low Monetary,Loyal Customers
713868033,High Frequency,High Monetary,Best Customers
713869083,High Frequency,High Monetary,Best Customers
713870958,High Frequency,High Monetary,Best Customers
713872008,High Frequency,High Monetary,Best Customers
713872833,High Frequency,High Monetary,Best Customers
713873658,High Frequency,High Monetary,Best Customers
713876958,High Frequency,High Monetary,Potential Churn Risk
713879283,Low Frequency,Low Monetary,NULL
713880633,High Frequency,High Monetary,Best Customers
713884458,High Frequency,High Monetary,Best Customers
713886333,Low Frequency,Low Monetary,NULL
713889933,Low Frequency,Low Monetary,NULL
713891133,Low Frequency,Low Monetary,NULL
713893308,Low Frequency,Low Monetary,NULL
713894358,High Frequency,High Monetary,Best Customers
713895633,High Frequency,High Monetary,Best Customers
713896533,Low Frequency,Low Monetary,At Risk Customers
713899383,High Frequency,High Monetary,Best Customers
713901108,High Frequency,Low Monetary,NULL
713902983,High Frequency,Low Monetary,Loyal Customers
713904708,High Frequency,High Monetary,Best Customers
713905608,Low Frequency,Low Monetary,NULL
713906508,High Frequency,Low Monetary,Loyal Customers
713907633,High Frequency,High Monetary,Best Customers
713908683,Low Frequency,Low Monetary,NULL
713910108,Low Frequency,Low Monetary,At Risk Customers
713911233,High Frequency,High Monetary,Best Customers
713914683,High Frequency,High Monetary,Best Customers
713916708,High Frequency,High Monetary,Best Customers
713918358,High Frequency,High Monetary,Best Customers
713919183,High Frequency,High Monetary,Best Customers
713920158,Low Frequency,Low Monetary,NULL
713921058,Low Frequency,Low Monetary,NULL
713922183,High Frequency,High Monetary,Best Customers
713923233,High Frequency,Low Monetary,Loyal Customers
713924283,High Frequency,High Monetary,Best Customers
713926308,Low Frequency,High Monetary,Big Spenders
713927283,High Frequency,High Monetary,Potential Churn Risk
713929533,Low Frequency,Low Monetary,NULL
713930433,Low Frequency,Low Monetary,NULL
713931258,Low Frequency,Low Monetary,NULL
713933658,High Frequency,Low Monetary,Loyal Customers
713934633,High Frequency,High Monetary,Potential Churn Risk
713935533,High Frequency,Low Monetary,NULL
713936583,Low Frequency,Low Monetary,NULL
713937558,High Frequency,Low Monetary,Loyal Customers
713940033,High Frequency,Low Monetary,Loyal Customers
713941158,High Frequency,High Monetary,Best Customers
713943783,Low Frequency,Low Monetary,At Risk Customers
713944833,High Frequency,High Monetary,Best Customers
713945883,Low Frequency,Low Monetary,NULL
713947908,High Frequency,High Monetary,Potential Churn Risk
713948808,High Frequency,High Monetary,Best Customers
713949858,Low Frequency,Low Monetary,NULL
713952558,Low Frequency,Low Monetary,NULL
713953383,Low Frequency,Low Monetary,NULL
713956308,Low Frequency,Low Monetary,NULL
713957283,Low Frequency,Low Monetary,At Risk Customers
713962233,Low Frequency,Low Monetary,NULL
713964858,High Frequency,Low Monetary,Loyal Customers
713965683,High Frequency,High Monetary,Potential Churn Risk
713967783,Low Frequency,Low Monetary,NULL
713971608,High Frequency,Low Monetary,Loyal Customers
713972658,Low Frequency,Low Monetary,NULL
713974533,Low Frequency,Low Monetary,NULL
713975433,High Frequency,High Monetary,Potential Churn Risk
713976258,Low Frequency,Low Monetary,NULL
713977308,High Frequency,Low Monetary,Loyal Customers
713980383,Low Frequency,Low Monetary,NULL
713981283,High Frequency,Low Monetary,Loyal Customers
713982108,Low Frequency,Low Monetary,NULL
713983308,Low Frequency,Low Monetary,NULL
713984208,High Frequency,Low Monetary,NULL
713985183,High Frequency,High Monetary,Best Customers
713986908,High Frequency,High Monetary,Best Customers
713987808,High Frequency,High Monetary,Potential Churn Risk
713989233,Low Frequency,Low Monetary,NULL
713992158,Low Frequency,Low Monetary,NULL
713993208,High Frequency,Low Monetary,Loyal Customers
713994108,High Frequency,High Monetary,Potential Churn Risk
713995233,High Frequency,High Monetary,Best Customers
713996283,High Frequency,High Monetary,Best Customers
713997183,Low Frequency,Low Monetary,NULL
713998233,Low Frequency,Low Monetary,NULL
714000108,High Frequency,Low Monetary,Loyal Customers
714001008,High Frequency,High Monetary,Best Customers
714002658,Low Frequency,Low Monetary,At Risk Customers
714003483,High Frequency,High Monetary,Best Customers
714005508,Low Frequency,Low Monetary,NULL
714006333,Low Frequency,Low Monetary,NULL
714010383,Low Frequency,Low Monetary,NULL
714011358,Low Frequency,Low Monetary,At Risk Customers
714012258,High Frequency,Low Monetary,NULL
714013083,Low Frequency,Low Monetary,NULL
714013983,Low Frequency,Low Monetary,NULL
714014733,Low Frequency,Low Monetary,NULL
714019083,High Frequency,High Monetary,Potential Churn Risk
714021183,High Frequency,Low Monetary,Loyal Customers
714022833,Low Frequency,High Monetary,NULL
714023808,Low Frequency,Low Monetary,At Risk Customers
714024858,Low Frequency,Low Monetary,At Risk Customers
714028083,High Frequency,Low Monetary,NULL
714030183,High Frequency,Low Monetary,Loyal Customers
714031083,Low Frequency,Low Monetary,At Risk Customers
714031983,Low Frequency,Low Monetary,NULL
714032883,High Frequency,High Monetary,Best Customers
714034158,High Frequency,Low Monetary,Loyal Customers
714035283,Low Frequency,Low Monetary,NULL
714036258,Low Frequency,Low Monetary,NULL
714037308,High Frequency,High Monetary,Best Customers
714038433,High Frequency,Low Monetary,NULL
714041283,High Frequency,High Monetary,Best Customers
714042108,High Frequency,High Monetary,Best Customers
714043008,High Frequency,Low Monetary,NULL
714043833,High Frequency,Low Monetary,Loyal Customers
714045783,Low Frequency,Low Monetary,At Risk Customers
714046608,High Frequency,Low Monetary,Loyal Customers
714047733,High Frequency,High Monetary,Best Customers
714048783,High Frequency,Low Monetary,Loyal Customers
714051033,Low Frequency,Low Monetary,NULL
714052158,High Frequency,High Monetary,Best Customers
714053358,High Frequency,Low Monetary,NULL
714054408,High Frequency,High Monetary,Best Customers
714058308,Low Frequency,Low Monetary,NULL
714060408,High Frequency,Low Monetary,Loyal Customers
714062958,Low Frequency,Low Monetary,NULL
714064908,High Frequency,High Monetary,Best Customers
714069858,Low Frequency,Low Monetary,NULL
714070758,Low Frequency,Low Monetary,NULL
714073983,Low Frequency,Low Monetary,NULL
714074808,High Frequency,High Monetary,Best Customers
714075708,High Frequency,High Monetary,Best Customers
714076683,Low Frequency,Low Monetary,At Risk Customers
714077583,High Frequency,High Monetary,Potential Churn Risk
714078558,Low Frequency,Low Monetary,NULL
714080433,High Frequency,High Monetary,Best Customers
714081558,Low Frequency,Low Monetary,NULL
714082308,High Frequency,High Monetary,Potential Churn Risk
714083208,High Frequency,High Monetary,Best Customers
714084483,Low Frequency,Low Monetary,NULL
714086133,High Frequency,High Monetary,Best Customers
714087258,High Frequency,High Monetary,Best Customers
714089658,Low Frequency,Low Monetary,NULL
714091983,Low Frequency,Low Monetary,At Risk Customers
714093108,Low Frequency,Low Monetary,NULL
714097683,Low Frequency,Low Monetary,NULL
714098883,High Frequency,High Monetary,Best Customers
714100008,Low Frequency,Low Monetary,NULL
714102183,Low Frequency,Low Monetary,NULL
714103083,High Frequency,High Monetary,Best Customers
714103908,High Frequency,High Monetary,Best Customers
714106833,High Frequency,Low Monetary,Loyal Customers
714107958,Low Frequency,Low Monetary,NULL
714109308,High Frequency,High Monetary,Best Customers
714111333,Low Frequency,Low Monetary,NULL
714112383,Low Frequency,Low Monetary,NULL
714113658,High Frequency,Low Monetary,Loyal Customers
714115533,Low Frequency,Low Monetary,At Risk Customers
714118383,High Frequency,Low Monetary,Loyal Customers
714119283,Low Frequency,Low Monetary,At Risk Customers
714120258,Low Frequency,Low Monetary,NULL
714121083,High Frequency,High Monetary,Potential Churn Risk
714121983,High Frequency,High Monetary,Best Customers
714124983,High Frequency,Low Monetary,Loyal Customers
714125883,High Frequency,Low Monetary,Loyal Customers
714127383,Low Frequency,Low Monetary,NULL
714128283,High Frequency,High Monetary,Best Customers
714130233,Low Frequency,Low Monetary,At Risk Customers
714131058,Low Frequency,Low Monetary,NULL
714133158,Low Frequency,Low Monetary,NULL
714136233,High Frequency,High Monetary,Best Customers
714138408,High Frequency,Low Monetary,Loyal Customers
714139308,High Frequency,High Monetary,Best Customers
714140133,High Frequency,High Monetary,Potential Churn Risk
714141108,Low Frequency,Low Monetary,NULL
714142158,High Frequency,Low Monetary,Loyal Customers
714144258,High Frequency,High Monetary,Potential Churn Risk
714145233,Low Frequency,High Monetary,NULL
714146208,High Frequency,Low Monetary,NULL
714147858,High Frequency,Low Monetary,NULL
714148758,High Frequency,High Monetary,Potential Churn Risk
714151533,Low Frequency,Low Monetary,NULL
714154533,Low Frequency,High Monetary,Big Spenders
714155283,High Frequency,High Monetary,Best Customers
714156633,High Frequency,High Monetary,Best Customers
714157908,High Frequency,Low Monetary,Loyal Customers
714159858,Low Frequency,Low Monetary,NULL
714162033,Low Frequency,Low Monetary,At Risk Customers
714164808,Low Frequency,Low Monetary,At Risk Customers
714166833,High Frequency,High Monetary,Potential Churn Risk
714168183,High Frequency,High Monetary,Best Customers
714169083,High Frequency,High Monetary,Best Customers
714169908,High Frequency,High Monetary,Potential Churn Risk
714171108,Low Frequency,Low Monetary,NULL
714172158,High Frequency,High Monetary,Best Customers
714173808,Low Frequency,Low Monetary,At Risk Customers
714176133,High Frequency,Low Monetary,Loyal Customers
714178458,Low Frequency,Low Monetary,At Risk Customers
714179658,Low Frequency,Low Monetary,NULL
714181008,High Frequency,High Monetary,Best Customers
714186108,High Frequency,Low Monetary,NULL
714187533,Low Frequency,Low Monetary,At Risk Customers
714188883,Low Frequency,Low Monetary,NULL
714190983,High Frequency,High Monetary,Potential Churn Risk
714192033,Low Frequency,Low Monetary,At Risk Customers
714192933,Low Frequency,Low Monetary,NULL
714195108,High Frequency,Low Monetary,Loyal Customers
714196008,High Frequency,High Monetary,Potential Churn Risk
714197133,Low Frequency,Low Monetary,NULL
714199008,Low Frequency,High Monetary,Big Spenders
714199983,High Frequency,Low Monetary,Loyal Customers
714202008,Low Frequency,Low Monetary,NULL
714204108,Low Frequency,Low Monetary,NULL
714207483,High Frequency,Low Monetary,Loyal Customers
714208533,Low Frequency,Low Monetary,NULL
714211533,Low Frequency,Low Monetary,NULL
714212358,Low Frequency,Low Monetary,NULL
714213708,Low Frequency,Low Monetary,At Risk Customers
714215058,High Frequency,Low Monetary,NULL
714216033,High Frequency,Low Monetary,Loyal Customers
714216858,High Frequency,High Monetary,Best Customers
714217908,Low Frequency,Low Monetary,NULL
714222183,High Frequency,High Monetary,Best Customers
714225333,Low Frequency,Low Monetary,NULL
714228558,High Frequency,High Monetary,Best Customers
714230808,High Frequency,High Monetary,Best Customers
714234858,High Frequency,High Monetary,Best Customers
714237033,Low Frequency,Low Monetary,NULL
714241083,Low Frequency,Low Monetary,NULL
714243408,High Frequency,High Monetary,Best Customers
714244383,Low Frequency,Low Monetary,NULL
714245358,High Frequency,Low Monetary,Loyal Customers
714246333,Low Frequency,Low Monetary,NULL
714247458,High Frequency,Low Monetary,Loyal Customers
714248733,Low Frequency,Low Monetary,At Risk Customers
714250908,Low Frequency,Low Monetary,NULL
714252933,High Frequency,High Monetary,Best Customers
714253983,Low Frequency,Low Monetary,NULL
714256758,High Frequency,Low Monetary,Loyal Customers
714257958,High Frequency,Low Monetary,NULL
714259533,High Frequency,High Monetary,Potential Churn Risk
714262533,High Frequency,Low Monetary,Loyal Customers
714264408,Low Frequency,Low Monetary,NULL
714266883,Low Frequency,Low Monetary,NULL
714267858,High Frequency,High Monetary,Best Customers
714272658,Low Frequency,Low Monetary,At Risk Customers
714273708,Low Frequency,Low Monetary,NULL
714276408,Low Frequency,Low Monetary,NULL
714277758,High Frequency,Low Monetary,NULL
714278958,Low Frequency,Low Monetary,At Risk Customers
714282333,High Frequency,High Monetary,Best Customers
714283458,High Frequency,Low Monetary,Loyal Customers
714284358,High Frequency,High Monetary,Best Customers
714286383,High Frequency,Low Monetary,Loyal Customers
714287583,Low Frequency,Low Monetary,At Risk Customers
714290583,High Frequency,Low Monetary,Loyal Customers
714292533,Low Frequency,Low Monetary,NULL
714293358,High Frequency,High Monetary,Best Customers
714294183,Low Frequency,High Monetary,Big Spenders
714296358,High Frequency,High Monetary,Best Customers
714303483,High Frequency,High Monetary,Potential Churn Risk
714304458,High Frequency,High Monetary,Best Customers
714305508,High Frequency,Low Monetary,Loyal Customers
714306258,Low Frequency,Low Monetary,NULL
714308283,High Frequency,Low Monetary,NULL
714311583,Low Frequency,Low Monetary,NULL
714312708,High Frequency,High Monetary,Best Customers
714313608,High Frequency,Low Monetary,Loyal Customers
714315858,High Frequency,High Monetary,Best Customers
714317058,Low Frequency,Low Monetary,NULL
714318033,Low Frequency,Low Monetary,NULL
714319233,Low Frequency,Low Monetary,NULL
714320358,Low Frequency,Low Monetary,At Risk Customers
714321408,Low Frequency,Low Monetary,NULL
714327183,Low Frequency,Low Monetary,At Risk Customers
714332658,High Frequency,Low Monetary,NULL
714334383,Low Frequency,Low Monetary,NULL
714336333,Low Frequency,High Monetary,Big Spenders
714337233,Low Frequency,High Monetary,NULL
714342033,Low Frequency,High Monetary,NULL
714343608,High Frequency,High Monetary,Best Customers
714345783,Low Frequency,Low Monetary,NULL
714346608,Low Frequency,Low Monetary,NULL
714347508,High Frequency,Low Monetary,NULL
714350658,Low Frequency,Low Monetary,At Risk Customers
714351558,High Frequency,Low Monetary,Loyal Customers
714352533,High Frequency,High Monetary,Potential Churn Risk
714358008,High Frequency,High Monetary,Best Customers
714360033,Low Frequency,Low Monetary,NULL
714361083,Low Frequency,High Monetary,Big Spenders
714363858,Low Frequency,Low Monetary,NULL
714365883,High Frequency,Low Monetary,Loyal Customers
714366708,High Frequency,Low Monetary,Loyal Customers
714368883,High Frequency,Low Monetary,Loyal Customers
714372333,Low Frequency,Low Monetary,NULL
714373308,High Frequency,Low Monetary,Loyal Customers
714374133,Low Frequency,Low Monetary,NULL
714377058,Low Frequency,Low Monetary,NULL
714382608,High Frequency,Low Monetary,Loyal Customers
714383583,High Frequency,High Monetary,Best Customers
714384783,Low Frequency,Low Monetary,NULL
714385983,High Frequency,High Monetary,Best Customers
714387108,Low Frequency,Low Monetary,NULL
714388158,High Frequency,High Monetary,Best Customers
714389058,High Frequency,Low Monetary,Loyal Customers
714389883,High Frequency,Low Monetary,Loyal Customers
714390858,High Frequency,High Monetary,Best Customers
714391683,High Frequency,High Monetary,Best Customers
714392808,Low Frequency,Low Monetary,NULL
714393708,High Frequency,High Monetary,Best Customers
714396558,High Frequency,High Monetary,Best Customers
714397983,Low Frequency,Low Monetary,NULL
714400308,High Frequency,High Monetary,Best Customers
714403983,High Frequency,High Monetary,Best Customers
714405183,Low Frequency,Low Monetary,NULL
714406158,Low Frequency,Low Monetary,NULL
714407058,High Frequency,Low Monetary,NULL
714408933,Low Frequency,Low Monetary,NULL
714411108,High Frequency,Low Monetary,NULL
714412308,Low Frequency,Low Monetary,NULL
714413283,High Frequency,High Monetary,Best Customers
714414483,Low Frequency,Low Monetary,NULL
